Job Id,Unit Id,Tweet Seed Index,Tweet Author,Tweet Content,Tweet Date,[Islands_disputed_between_China_and_Japan] Score,[Korean_MV_Sewol_ferry_sinking] Score,[Japan_whaling_and_dolphin_hunting] Score,[Davos_world_economic_forum_2014] Score,[Disappearance_of_Malaysia_Airlines_Flight_370] Score,[2014_anti-China_protests_in_Vietnam] Score,[Ukraine_crisis_2014] Score,[FIFA_worldcup_2014] Score,[NONE] Score,Clarity Event Type,,[Islands_disputed_between_China_and_Japan] Count,[Korean_MV_Sewol_ferry_sinking] Count,[Japan_whaling_and_dolphin_hunting] Count,[Davos_world_economic_forum_2014] Count,[Disappearance_of_Malaysia_Airlines_Flight_370] Count,[2014_anti-China_protests_in_Vietnam] Count,[Ukraine_crisis_2014] Count,[FIFA_worldcup_2014] Count,[NONE] Count,,[Islands_disputed_between_China_and_Japan] Tweet Word - Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Japan_whaling_and_dolphin_hunting] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Davos_world_economic_forum_2014] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2014_anti-China_protests_in_Vietnam] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Ukraine_crisis_2014] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[FIFA_worldcup_2014] Tweet Word – Score,,,,,,,,,,,
234,23832,whaling_35,@crinklecutchips,Denounce Japan for Whale Slaughter - ForceChange http://t.co/AAUwIhnOeW,2014-04-29,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.17,Japan,0.61,for,0.17,Whale,0.61,Slaughter,0.44,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,24139,whaling_350,@ChezisMe,“@QuadFins4Fun: Japan Finds Way Around Ban on Whaling - http://t.co/FG8nQlov2g #WhaleWars” @Pleiades_07,2014-05-13,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,0.57,Finds,0.24,Way,0.24,Around,0.24,Ban,0.33,on,0.24,Whaling,0.57,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,24140,whaling_351,@AAK4anilib,RT @ChezisMe: “@QuadFins4Fun: Japan Finds Way Around Ban on Whaling - http://t.co/FG8nQlov2g #WhaleWars” @Pleiades_07,2014-05-13,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,0.6,Finds,0.17,Way,0.17,Around,0.17,Ban,0.34,on,0.26,Whaling,0.6,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,24141,whaling_352,@X_BlackJesus_X,RT @Camelia_JIYONG: : Vic - Turn up (Whale Remix) by me. 😁✌️ #SGVINES #malayvines #swatcrewvines #whaling https://t.co/HNNJDS9dgF,2014-05-13,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Whale,0.18,#whaling,0.37,[NONE],0.91,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24142,whaling_353,@ReginaJJK,“@QuadFins4Fun: Japan Finds Way Around Ban on Whaling - http://t.co/dfHDsyAOda #WhaleWars” Not surprised. #thugs #InternationalCriminals,2014-05-13,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,0.63,Finds,0.09,Way,0.09,Around,0.09,Ban,0.36,on,0.09,Whaling,0.63,#WhaleWars”,0.18,#InternationalCriminals,0.09,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,24143,whaling_354,@Liberater1,RT @ReginaJJK: “@QuadFins4Fun: Japan Finds Way Around Ban on Whaling - http://t.co/dfHDsyAOda #WhaleWars” Not surprised. #thugs #Internatio…,2014-05-13,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,0.54,Finds,0.2,Way,0.2,Around,0.2,Ban,0.34,on,0.34,Whaling,0.6,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24144,whaling_355,@NegativityGear,#auspol #greghuntmp :: Japanese whaling ships to roam Antarctic again - Care2 ... :: http://t.co/UKSgVqUeoO,2014-05-13,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japanese,0.62,whaling,0.62,ships,0.36,to,0.18,roam,0.18,Antarctic,0.18,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24145,whaling_356,@martintrybus,I liked a @YouTube video from @ohvaquer http://t.co/TYvFpD3N1B ASSASSINS CREED 4 BLACK FLAG PS4 GAMEPLAY - WHALING & OFFICE WORK,2014-05-13,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24146,whaling_357,@MimiDemby,“@Camelia_JIYONG: : Vic - Turn up (Whale Remix) by me. 😁✌️ #SGVINES #malayvines #swatcrewvines #whaling https://t.co/y2O8rnSHZg” yess 👏😩💕💕💕,2014-05-13,0,0,0.16,0,0,0,0,0,0.99,0.99,,0,0,1,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#whaling,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24147,whaling_358,@mike_hunter_86,#WHALING - Whaling is the new trending CRAZE on V…: http://t.co/w66dXPS49v,2014-05-13,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#WHALING,0.37,Whaling,0.18,[NONE],0.91,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24148,whaling_359,@tomandroyd3,#tomandroyd Japan finds way around ban on whaling - http://t.co/XfLD6TllUS http://t.co/szVgpH7hL0 #banthehunt,2014-05-14,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,0.44,finds,0.3,way,0.3,around,0.3,ban,0.37,on,0.37,whaling,0.52,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5,whaling_36,@klyonskalmenson,Denounce Japan for Whale Slaughter - ForceChange http://t.co/TbxHA7K36Z,2014-04-29,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.29,Japan,0.58,for,0.19,Whale,0.68,Slaughter,0.29,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,14,whaling_360,@ctnewsus,The Day - Morgan's whaling days outlasted New London's - When the Charles W. Morgan is towed into New London this ... http://t.co/lX8kyxxjU2,2014-05-14,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whaling,0.37,[NONE],0.93,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,24149,whaling_361,@RyanSwansonwLa,ICJ rules against Japanese whaling - Washington Post,2014-05-14,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICJ,0.19,rules,0.19,against,0.19,Japanese,0.67,whaling,0.67,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24150,whaling_362,@9_Dolphin_9,Denounce Japan for Whale Slaughter - ForceChange http://t.co/zBnPJ7JaAQ,2014-05-14,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.25,Japan,0.59,for,0.25,Whale,0.59,Slaughter,0.42,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24151,whaling_363,@JohnsonCityTenn,Historic whaling ship to make first voyage in 63 years http://t.co/vdc7m9esmU - Share sponsored by East Coast Wings & Grill - #JohnsonC...,2014-05-14,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,24152,whaling_364,@NLMaritime,"A special reception aboard the Charles W. Morgan whaling ship. http://t.co/tn87NNg3bg Thursday, June 5, 5:30 - 7:30 p.m. $75pp",2014-05-14,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,15,whaling_365,@mysticseaport,"RT @NLMaritime: A special reception aboard the Charles W. Morgan whaling ship. http://t.co/tn87NNg3bg Thursday, June 5, 5:30 - 7:30 p.m. $7…",2014-05-14,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,4,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles,0.16,W.,0.16,Morgan,0.16,whaling,0.66,ship.,0.49,[NONE],0.49,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,24153,whaling_366,@KDelphinidae,"Uses of e. modeling systems: IWC with whaling stocks and hunting practices, shark stocks in Australia, etc. - Ainsworth #EModels",2014-05-14,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whaling,0.29,stocks,0.14,and,0.14,hunting,0.43,"practices,",0.29,shark,0.14,stocks,0.14,in,0.14,"Australia,",0.14,[NONE],0.72,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,24154,whaling_367,@JohnsonCityTenn,Historic whaling ship to make first voyage in 73 years http://t.co/eNlZlt1zvJ - Share sponsored by East Coast Wings & Grill - #JohnsonC...,2014-05-14,0,0,0.16,0,0,0,0,0,0.99,0.99,,0,0,1,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whaling,0.16,ship,0.16,[NONE],0.97,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,24155,whaling_368,@WaroftheWhales,RT @natureinart: 30 yrs to get this far. Not end of the war - just one very good battle. Great day for Conservation. Thx Whale Lovers! http…,2014-05-14,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not,0.17,end,0.17,of,0.17,war,0.17,just,0.17,one,0.17,very,0.17,good,0.17,battle.,0.17,Conservation.,0.17,Whale,0.5,Lovers!,0.17,[NONE],0.67,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,24156,whaling_369,@chit_me,#商業捕鯨の再開の兆し Symptom of restart of commercial whaling - http://https://t.co/h2p8pdIS1D,2014-05-14,0,0,0.86,0,0,0,0,0,0.51,0.86,,0,0,5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restart,0.18,of,0.18,commercial,0.18,whaling,0.88,[NONE],0.35,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23833,whaling_37,@tiggerlil,Denounce #Japan for #Whale Slaughter - ForceChange http://t.co/L9sAjFD3xM,2014-04-29,0,0,0.99,0,0,0,0,0.16,0,0.99,,0,0,6,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.21,#Japan,0.62,for,0.1,#Whale,0.62,Slaughter,0.41,[NONE],0.1,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,
236,24157,whaling_370,@wdam,Historic whaling ship to make first voyage in 63 years -  http://t.co/g0QwOzLuUC,2014-05-15,0,0,0.44,0.22,0,0,0,0,0.87,0.87,,0,0,2,1,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whaling,0.36,ship,0.18,to,0.18,[NONE],0.9,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,make,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,24158,whaling_371,@IslandEnviro,Morgans whaling days outlasted New Londons - http://t.co/KOXijzMFg7 Mobile Edition http://t.co/aKwX20y3zT,2014-05-15,0,0,0.44,0.22,0,0,0,0,0.87,0.87,,0,0,2,1,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whaling,0.37,[NONE],0.93,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edition,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
