Dataset,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,settled,0.1,0.7071067812,0,0.7071067812,0,0.9486832981,0.316227766
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,Greenpeace accepted,0.1,0.5144957554,0,0.8574929257,0,0.9899494937,0.1414213562
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,ship,0.1,0,0,1,0,1,0
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,French Navy,0.1,0,0,1,0,1,0
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,French,0.1,0,0.1414213562,0.9899494937,0,0.9899494937,0.1414213562
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,confrontation was settled when Greenpeace accepted that a ship of the French Navy the oceanic tug Abeille Flandre escort her to another harbour for supply,0.1,0.5883484054,0.1961161351,0.7844645406,0,0.9486832981,0.316227766
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,confrontation was settled when Greenpeace,0.1,0.5144957554,0,0.8574929257,0.1622214211,0.9733285268,0.1622214211
DS1,104,48098,Confrontation between Greenpeace and fishermen off Marseille,5-Over,"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",1,0.8,10,0,Greenpeace accepted that a ship of the French Navy the oceanic tug Abeille Flandre escort her to another harbour for supply before leaving for Spain,0.1,0.5883484054,0.1961161351,0.7844645406,0,0.8574929257,0.5144957554
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,1,,,0,0.8574929257,0.5144957554,0.4082482905,0.4082482905,0.8164965809
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,Marseille,0.85,0,0.1414213562,0.9899494937,0,0.9899494937,0.1414213562
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,fishermen blockaded,0.17,0,0.7071067812,0.7071067812,0.1961161351,0.5883484054,0.7844645406
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,commercial harbour,0.17,0.1622214211,0.1622214211,0.9733285268,0,0.9486832981,0.316227766
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,fishermen,0.34,0.3651483717,0.1825741858,0.9128709292,0,0.8574929257,0.5144957554
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,the ship,0.17,0.1414213562,0,0.9899494937,0,0.9486832981,0.316227766
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,blockading,0.17,0.1961161351,0.5883484054,0.7844645406,0.1961161351,0.7844645406,0.5883484054
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,blockading the ship,0.17,0.1622214211,0.9733285268,0.1622214211,0.1961161351,0.7844645406,0.5883484054
DS1,105,48098,Confrontation between Greenpeace and fishermen off Marseille,6-Over,"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",1,0.51,8,0,After blockading the ship the fishermen blockaded the commercial harbour,0.17,0,0.8574929257,0.5144957554,0.1961161351,0.5883484054,0.7844645406
DS1,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,0.29,4,1,,,0.2182178902,0.8728715609,0.4364357805,0.2294157339,0.6882472016,0.6882472016
DS1,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,0.29,4,0,Rainbow Warrior II,0.63,0.3713906764,0,0.9284766909,0.2182178902,0.8728715609,0.4364357805
DS1,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,0.29,4,0,fishermen encircled,0.32,0.2182178902,0.4364357805,0.8728715609,0.2182178902,0.8728715609,0.4364357805
DS1,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,0.29,4,0,fishermen encircled the Rainbow Warrior II,0.63,0.2182178902,0.4364357805,0.8728715609,0.2294157339,0.6882472016,0.6882472016
DS1,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,0.29,4,0,fishermen,0.32,0.1643989873,0,0.9863939238,0.2182178902,0.8728715609,0.4364357805
DS1,135,58447,Ship accident in Norwegian sea causes environmental catastrophe,8-Over,A nature reservation area for birds is in imminent danger of pollution .,1,0.11,2,1,,,0,0.9863939238,0.1643989873,0.2294157339,0.6882472016,0.6882472016
DS1,135,58447,Ship accident in Norwegian sea causes environmental catastrophe,8-Over,A nature reservation area for birds is in imminent danger of pollution .,1,0.11,2,0,nature reservation,0.71,0.3713906764,0,0.9284766909,0,1,0
DS1,135,58447,Ship accident in Norwegian sea causes environmental catastrophe,8-Over,A nature reservation area for birds is in imminent danger of pollution .,1,0.11,2,0,imminent danger of pollution,0.71,0,0.9863939238,0.1643989873,0.4850712501,0.7276068751,0.4850712501
DS1,136,58447,Ship accident in Norwegian sea causes environmental catastrophe,4-NonOver,The oil reached land a short time after the breakdown .,0,0.22,2,1,,,0.174077656,0.6963106238,0.6963106238,0.1561737619,0.9370425713,0.3123475238
DS1,136,58447,Ship accident in Norwegian sea causes environmental catastrophe,4-NonOver,The oil reached land a short time after the breakdown .,0,0.22,2,0,reached land,0.45,0.5570860145,0.3713906764,0.7427813527,0.1240347346,0.9922778767,0
DS1,136,58447,Ship accident in Norwegian sea causes environmental catastrophe,4-NonOver,The oil reached land a short time after the breakdown .,0,0.22,2,0,oil,0.89,0.3713906764,0.7427813527,0.5570860145,0.1690308509,0.8451542547,0.5070925528
DS1,137,58447,Ship accident in Norwegian sea causes environmental catastrophe,5-NonOver,The entire 25-man crew was brought to land around 9pm by a Sea King-helicopter .,0,0.22,2,1,,,0.894427191,0,0.4472135955,0.2357022604,0.9428090416,0.2357022604
DS1,137,58447,Ship accident in Norwegian sea causes environmental catastrophe,5-NonOver,The entire 25-man crew was brought to land around 9pm by a Sea King-helicopter .,0,0.22,2,0,entire 25-man crew was brought to land around 9pm,0.71,0.9805806757,0,0.1961161351,0.2672612419,0.8017837257,0.5345224838
DS1,137,58447,Ship accident in Norwegian sea causes environmental catastrophe,5-NonOver,The entire 25-man crew was brought to land around 9pm by a Sea King-helicopter .,0,0.22,2,0,entire 25-man crew was brought to land,0.71,0.9805806757,0,0.1961161351,0.1961161351,0.9805806757,0
DS1,138,58447,Ship accident in Norwegian sea causes environmental catastrophe,6-Over,At noon next day it was reported that 290 tons of heavy fuel oil had leaked out onto the sea .,1,0.65,7,1,,,0,0.9486832981,0.316227766,0.8164965809,0.4082482905,0.4082482905
DS1,138,58447,Ship accident in Norwegian sea causes environmental catastrophe,6-Over,At noon next day it was reported that 290 tons of heavy fuel oil had leaked out onto the sea .,1,0.65,7,0,290 tons of heavy fuel oil had leaked,0.28,0,0.8574929257,0.5144957554,0.4082482905,0.8164965809,0.4082482905
DS1,138,58447,Ship accident in Norwegian sea causes environmental catastrophe,6-Over,At noon next day it was reported that 290 tons of heavy fuel oil had leaked out onto the sea .,1,0.65,7,0,290 tons of heavy fuel oil had leaked out onto the sea,0.55,0,0.8574929257,0.5144957554,0.6396021491,0.6396021491,0.4264014327
DS1,138,58447,Ship accident in Norwegian sea causes environmental catastrophe,6-Over,At noon next day it was reported that 290 tons of heavy fuel oil had leaked out onto the sea .,1,0.65,7,0,oil,0.55,0,0.5144957554,0.8574929257,0.1622214211,0.9733285268,0.1622214211
