	index	Dataset	Tweet Id	Tweet Author	Tweet Date	Tweet Seed Index	Tweet Content	Tweet Event Relevance Score	Number of Relevant Mentions	Overall Sentiment-Intensity	Relevant Mention	Relevant Mention Score	Positive Sentiment	Negative Sentiment	Neutral Sentiment	High Intensity	Low Intensity	Medium Intensity	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29	Unnamed: 30	Unnamed: 31	Unnamed: 32	Unnamed: 33	Unnamed: 34	Unnamed: 35	Unnamed: 36	Unnamed: 37	Unnamed: 38	Unnamed: 39	Unnamed: 40	Unnamed: 41	Unnamed: 42	Unnamed: 43	Unnamed: 44	Unnamed: 45	Unnamed: 46	Unnamed: 47	Unnamed: 48	Unnamed: 49	Unnamed: 50	Unnamed: 51	Unnamed: 52	Unnamed: 53	Unnamed: 54	Unnamed: 55	Unnamed: 56	Unnamed: 57	Unnamed: 58	Unnamed: 59	Unnamed: 60	Unnamed: 61	Unnamed: 62	Unnamed: 63	Unnamed: 64	Unnamed: 65	Unnamed: 66	Unnamed: 67	Unnamed: 68	Unnamed: 69	Unnamed: 70	Unnamed: 71	Unnamed: 72	Unnamed: 73	Unnamed: 74	Unnamed: 75	Unnamed: 76	Unnamed: 77	Unnamed: 78	Unnamed: 79	Unnamed: 80	Unnamed: 81	Unnamed: 82	Unnamed: 83	Unnamed: 84	Unnamed: 85	Unnamed: 86	Unnamed: 87	Unnamed: 88	Unnamed: 89	Unnamed: 90	Unnamed: 91	Unnamed: 92	Unnamed: 93	Unnamed: 94	Unnamed: 95	Unnamed: 96	Unnamed: 97	Unnamed: 98	Unnamed: 99	Unnamed: 100	Unnamed: 101	Unnamed: 102	Unnamed: 103	Unnamed: 104	Unnamed: 105	Unnamed: 106	Unnamed: 107	Unnamed: 108	Unnamed: 109	Unnamed: 110	Unnamed: 111	Unnamed: 112	Unnamed: 113	Unnamed: 114	Unnamed: 115	Unnamed: 116	Unnamed: 117	Unnamed: 118	Unnamed: 119	Unnamed: 120	Unnamed: 121	Unnamed: 122	Unnamed: 123	Unnamed: 124	Unnamed: 125	Unnamed: 126	Unnamed: 127	Unnamed: 128	Unnamed: 129	Unnamed: 130	Unnamed: 131	Unnamed: 132	Unnamed: 133	Unnamed: 134	Unnamed: 135	Unnamed: 136	Unnamed: 137	Unnamed: 138	Unnamed: 139	Unnamed: 140	Unnamed: 141	Unnamed: 142	Unnamed: 143	Unnamed: 144	Unnamed: 145	Unnamed: 146	Unnamed: 147	Unnamed: 148	Unnamed: 149	Unnamed: 150	Unnamed: 151	Unnamed: 152	Unnamed: 153	Unnamed: 154	Unnamed: 155	Unnamed: 156	Unnamed: 157	Unnamed: 158	Unnamed: 159	Unnamed: 160
521	521	DS2	24294	@LeapmanTimothy	2014-05-22	whaling_510	Initiatory factors in regard to whaling - unconcocted answers: obCIs	0.83	1.0	1			0.0	0.3713906764	0.9284766909	0.2182178902	0.8728715609	0.4364357805																																																																																																																																																
522	522	DS3	38664	@Mykl0	Sat Mar 14 20:19:41 +0000 2015		@KatelynDrake15 @kenzieibd @JoshuaHiggins13 @sarizabeth @gutsyknots More of a do'er, rather go whaling than read about someone whaling.	0.83	2.0	1			0.3244428423	0.8111071057	0.4866642634	0.0	0.7071067812	0.7071067812																																																																																																																																																
523	523	DS3	38707	@Pork_Merchants	Sun Mar 08 22:09:22 +0000 2015		Australian pork is plentiful and reasonably priced. Whaling &amp; dolphin hunting must be ended. These are our demands at #Tweet4Taiji. #thecove	0.83	8.0	1			0.9805806757	0.1961161351	0.0	0.2672612419	0.8017837257	0.5345224838																																																																																																																																																
524	524	DS3	38914	@TripleFactorial	Mon Mar 09 15:06:11 +0000 2015		"About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN

(Also snagged Ekoro at *4) http://t.co/73cHl5xqww"	0.83	2.0	1			0.0	0.3713906764	0.9284766909	0.0	0.9284766909	0.3713906764																																																																																																																																																
525	525	DS3	38857	@orcafree01	Sun Mar 15 11:18:14 +0000 2015		.@VisitFaroe With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind #BloodEclipse http://t.co/IEIAwjTTyp	0.83	3.0	1			0.0	0.8574929257	0.5144957554	0.0	0.5144957554	0.8574929257																																																																																																																																																
526	526	DS3	38703	@seattletimes	Sun Mar 15 03:21:22 +0000 2015		"The great Makah whaling debate brings out a whole lot of patronizing comments, writes columnist Danny Westneat. 
http://t.co/ZbUNBcl5Aq"	0.83	3.0	1			0.5070925528	0.8451542547	0.1690308509	0.174077656	0.6963106238	0.6963106238																																																																																																																																																
527	527	DS3	38758	@KIMBERL23643665	Fri Mar 13 13:56:10 +0000 2015		RT @sscsboston: Makah Whaling – Whales Must Be Protected in U.S. Waters - Sea Shepherd Conservation Society http://t.co/1AfsC6eCOp	0.83	2.0	1			0.9486832981	0.0	0.316227766	0.7844645406	0.5883484054	0.1961161351																																																																																																																																																
528	528	DS2	24048	@SongsOfTheHunt	2014-05-09	whaling_259	National Anthems of Great Current Whaling Nations - Iceland - http://t.co/xmDNSnnvvI #Tweet4Taiji #thecove #seashepherd	0.83	2.0	1			0.0	0.4472135955	0.894427191	0.1561737619	0.9370425713	0.3123475238																																																																																																																																																
529	529	DS3	38779	@Cassinthegarden	Wed Mar 11 15:44:11 +0000 2015		@JoSieeeTiiilley @trinasmithh @TatixGrace will you guys be at the whaling museum today...I'm making a little visit	0.83	2.0	1			0.1240347346	0.0	0.9922778767	0.0	0.7808688094	0.6246950476																																																																																																																																																
530	530	DS2	23815	@SongsOfTheHunt	2014-04-29	whaling_16	National Anthems of Great Current Whaling Nations - Greenland - http://t.co/GxsisIAfds #Tweet4Taiji #TheCove #SeaShepherd	0.83	4.0	1			0.0	0.1240347346	0.9922778767	0.0	0.9922778767	0.1240347346																																																																																																																																																
531	531	DS3	38923	@SongOfTheHunt	Wed Mar 11 20:09:49 +0000 2015		National Anthems of Great Current Whaling Nations - Canada - http://t.co/6ADRsI11Xq #Tweet4Taiji #thecove #seashepherd	0.83	2.0	1			0.316227766	0.0	0.9486832981	0.1622214211	0.9733285268	0.1622214211																																																																																																																																																
532	532	DS3	38583	@SongOfTheHunt	Mon Mar 09 22:09:49 +0000 2015		National Anthems of Great Current Whaling Nations - Greenland - http://t.co/zvpPo5Zl61 #Tweet4Taiji #TheCove #SeaShepherd	0.83	2.0	1			0.0	0.316227766	0.9486832981	0.0	1.0	0.0																																																																																																																																																
533	533	DS2	24044	@SongsOfTheHunt	2014-05-09	whaling_255	National Anthems of Great Current Whaling Nations - South Korea - http://t.co/Fc8VkbsO2C #Tweet4Taiji #SeaShepherd #thecove	0.82	1.0	1			0.316227766	0.0	0.9486832981	0.0	0.7071067812	0.7071067812																																																																																																																																																
534	534	DS3	38817	@ajssinc	Sun Mar 15 22:17:59 +0000 2015		RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling.  http://t.co/YEfK4ENOEn http://t.co/Ts…	0.8	6.0	1			0.0	1.0	0.0	0.316227766	0.0	0.9486832981																																																																																																																																																
535	535	DS3	38856	@kelfizzmac	Mon Mar 16 03:20:05 +0000 2015		.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap! – Please end this now! http://t.co/UES3j9FzyA #BloodEclipse	0.8	6.0	1			0.0	0.9805806757	0.1961161351	0.2357022604	0.2357022604	0.9428090416																																																																																																																																																
536	536	DS3	38821	@Yushin_Maru_No2	Sat Mar 14 23:45:49 +0000 2015		Article - Why we should allow whaling. http://t.co/Ld2QNsI7Po  #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd	0.8	5.0	1			0.3651483717	0.1825741858	0.9128709292	0.0	0.9899494937	0.1414213562																																																																																																																																																
537	537	DS3	38845	@DANCHISE25	Thu Mar 12 18:01:56 +0000 2015		@DANCHISE25 whaling*	0.8	1.0	1			0.0	0.1414213562	0.9899494937	0.0	0.9899494937	0.1414213562																																																																																																																																																
538	538	DS3	38980	@AliceNCantrell	Mon Mar 16 06:21:55 +0000 2015		.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/yMq3yyWQd5 #BloodEclipse	0.8	6.0	1			0.0	0.9615239476	0.2747211279	0.3713906764	0.5570860145	0.7427813527																																																																																																																																																
539	539	DS3	38643	@Sabrina_B2011	Mon Mar 16 13:26:18 +0000 2015		RT @NRDC: Before buying #seafood, verify it's not sourced from Icelandic companies linked to #whaling http://t.co/RTJrIt0jzV http://t.co/yr…	0.8	2.0	1			0.1825741858	0.9128709292	0.3651483717	0.1961161351	0.5883484054	0.7844645406																																																																																																																																																
540	540	DS3	38987	@LibrulDolphin	Sun Mar 15 23:05:16 +0000 2015		RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx	0.8	5.0	1			0.0	1.0	0.0	0.7427813527	0.3713906764	0.5570860145																																																																																																																																																
541	541	DS3	38687	@tianacp	Mon Mar 16 00:52:06 +0000 2015		@AnnaMae7784 @vroserussell me too. I'm telling you.... Audible whaling.	0.8	3.0	1			0.1474419562	0.4423258685	0.8846517369	0.0	0.8320502943	0.5547001962																																																																																																																																																
542	542	DS3	38941	@spindriftdiver	Sun Mar 15 21:41:12 +0000 2015		.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/nbEj6IxAij #BloodEclipse	0.8	2.0	1			0.0	0.9615239476	0.2747211279	0.3123475238	0.9370425713	0.1561737619																																																																																																																																																
543	543	DS3	38959	@nordstjarna	Mon Mar 16 05:50:56 +0000 2015		.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/xK7C6spsMF #BloodEclipse	0.8	3.0	1			0.2747211279	0.9615239476	0.0	0.174077656	0.6963106238	0.6963106238																																																																																																																																																
544	544	DS3	38897	@Year6MPA	Mon Mar 09 21:59:45 +0000 2015		@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling http://t.co/RhvCRb2toK	0.8	6.0	1			0.0	0.242535625	0.9701425001	0.0	0.9938837347	0.1104315261																																																																																																																																																
545	545	DS2	24224	@SailingFansclub	2014-05-17	whaling_439	Restored whaling ship prepares to set sail - CT Post http://t.co/Teh0V86Szg	0.8	2.0	1			0.5547001962	0.0	0.8320502943	0.0	1.0	0.0																																																																																																																																																
546	546	DS2	24245	@rhodenews	2014-05-18	whaling_460	Providence Journal - Whaling ship departs Mystic Seaport home http://t.co/q14QMFzp6p	0.8	2.0	1			0.9899494937	0.1414213562	0.0	0.1825741858	0.3651483717	0.9128709292																																																																																																																																																
547	547	DS2	24250	@TekstOversette	2014-05-19	whaling_465	Battlefield Band - The Weary Whaling Ground tekst og oversettelse av sang http://t.co/EZdxD4roVJ	0.8	1.0	1			0.0	0.1961161351	0.9805806757	0.0	0.9805806757	0.1961161351																																																																																																																																																
548	548	DS2	24126	@bina81	2014-05-13	whaling_337	First minke whales of the season killed off Iceland - WDC: http://t.co/1yevVGtCbh #whaling #iceland	0.8	4.0	1			0.0	0.5547001962	0.8320502943	0.6666666667	0.6666666667	0.3333333333																																																																																																																																																
549	549	DS3	38778	@GayPatriot	Thu Mar 12 22:47:50 +0000 2015		RT @museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.	0.8	2.0	1			0.894427191	0.0	0.4472135955	0.0	0.9615239476	0.2747211279																																																																																																																																																
550	550	DS3	38776	@LucyPearcy1	Fri Mar 13 07:24:32 +0000 2015		Wince getting flush ultramodern the omneity in point of conduct whaling fleet: loJhYk	0.8	3.0	1			0.0	0.4472135955	0.894427191	0.0	0.9805806757	0.1961161351																																																																																																																																																
551	551	DS3	38993	@grm_chikn	Mon Mar 09 13:50:25 +0000 2015		"RT @WHALES_org: Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
http://t.co/2b5KNNjjio http:/…"	0.8	5.0	1			0.9733285268	0.1622214211	0.1622214211	0.0	0.7071067812	0.7071067812																																																																																																																																																
552	552	DS2	24193	@VeganRevoIution	2014-05-16	whaling_406	Eco-Terrorists @seashepherd against Freedom Foods & Organic Natural Whaling techniques - cause that's how language can manipulate people! :)	0.8	3.0	1			0.1240347346	0.9922778767	0.0	0.1690308509	0.5070925528	0.8451542547																																																																																																																																																
553	553	DS3	38591	@kstatik	Thu Mar 12 23:22:29 +0000 2015		RT @SmithsonianMag: The whaling industry killed nearly 3 million for their oil, researchers estimate http://t.co/aya6IcbkNl	0.8	4.0	1			0.0	0.9805806757	0.1961161351	0.2672612419	0.5345224838	0.8017837257																																																																																																																																																
